X_train.shape == torch.Size([25400, 7])
Y_train.shape == torch.Size([25400, 1])
Empty orthant is orthant number 99
X_test.shape == torch.Size([128, 200, 7])
Y_test.shape == torch.Size([128, 200, 1])
Orthants neighboring the empty orthant are: [35, 67, 97, 98, 103, 107, 115]
X_empty_0.shape == torch.Size([100, 7])
X_empty_1.shape == torch.Size([100, 7])
Cross-validating across 108 models.

[1/108] Width: 32, lr: 0.0001, lambda: 1e-05 ==> score: 0.803571
[2/108] Width: 32, lr: 0.0001, lambda: 0.0001 ==> score: 0.794643
[3/108] Width: 32, lr: 0.0001, lambda: 0.001 ==> score: 0.718750
[4/108] Width: 32, lr: 0.0001, lambda: 0.01 ==> score: 0.513393
[5/108] Width: 32, lr: 0.0001, lambda: 0.1 ==> score: 0.486607
[6/108] Width: 32, lr: 0.0001, lambda: 1.0 ==> score: 0.513393
[7/108] Width: 32, lr: 0.0001, lambda: 10.0 ==> score: 0.473214
[8/108] Width: 32, lr: 0.0001, lambda: 100.0 ==> score: 0.486607
[9/108] Width: 32, lr: 0.0001, lambda: 1000.0 ==> score: 0.513393
[10/108] Width: 32, lr: 0.0001, lambda: 10000.0 ==> score: 0.513393
[11/108] Width: 32, lr: 0.0001, lambda: 100000.0 ==> score: 0.513393
[12/108] Width: 32, lr: 0.0001, lambda: 0.0 ==> score: 0.790179
[13/108] Width: 32, lr: 0.001, lambda: 1e-05 ==> score: 0.785714
[14/108] Width: 32, lr: 0.001, lambda: 0.0001 ==> score: 0.941964
[15/108] Width: 32, lr: 0.001, lambda: 0.001 ==> score: 0.526786
[16/108] Width: 32, lr: 0.001, lambda: 0.01 ==> score: 0.473214
[17/108] Width: 32, lr: 0.001, lambda: 0.1 ==> score: 0.513393
[18/108] Width: 32, lr: 0.001, lambda: 1.0 ==> score: 0.526786
[19/108] Width: 32, lr: 0.001, lambda: 10.0 ==> score: 0.486607
[20/108] Width: 32, lr: 0.001, lambda: 100.0 ==> score: 0.486607
[21/108] Width: 32, lr: 0.001, lambda: 1000.0 ==> score: 0.513393
[22/108] Width: 32, lr: 0.001, lambda: 10000.0 ==> score: 0.473214
[23/108] Width: 32, lr: 0.001, lambda: 100000.0 ==> score: 0.500000
[24/108] Width: 32, lr: 0.001, lambda: 0.0 ==> score: 0.866071
[25/108] Width: 32, lr: 0.01, lambda: 1e-05 ==> score: 0.500000
[26/108] Width: 32, lr: 0.01, lambda: 0.0001 ==> score: 0.500000
[27/108] Width: 32, lr: 0.01, lambda: 0.001 ==> score: 0.500000
[28/108] Width: 32, lr: 0.01, lambda: 0.01 ==> score: 0.486607
[29/108] Width: 32, lr: 0.01, lambda: 0.1 ==> score: 0.526786
[30/108] Width: 32, lr: 0.01, lambda: 1.0 ==> score: 0.513393
[31/108] Width: 32, lr: 0.01, lambda: 10.0 ==> score: 0.513393
[32/108] Width: 32, lr: 0.01, lambda: 100.0 ==> score: 0.513393
[33/108] Width: 32, lr: 0.01, lambda: 1000.0 ==> score: 0.473214
[34/108] Width: 32, lr: 0.01, lambda: 10000.0 ==> score: 0.500000
[35/108] Width: 32, lr: 0.01, lambda: 100000.0 ==> score: 0.500000
[36/108] Width: 32, lr: 0.01, lambda: 0.0 ==> score: 0.593750
[37/108] Width: 64, lr: 0.0001, lambda: 1e-05 ==> score: 0.767857
[38/108] Width: 64, lr: 0.0001, lambda: 0.0001 ==> score: 0.803571
[39/108] Width: 64, lr: 0.0001, lambda: 0.001 ==> score: 0.767857
[40/108] Width: 64, lr: 0.0001, lambda: 0.01 ==> score: 0.513393
[41/108] Width: 64, lr: 0.0001, lambda: 0.1 ==> score: 0.500000
[42/108] Width: 64, lr: 0.0001, lambda: 1.0 ==> score: 0.540179
[43/108] Width: 64, lr: 0.0001, lambda: 10.0 ==> score: 0.513393
[44/108] Width: 64, lr: 0.0001, lambda: 100.0 ==> score: 0.500000
[45/108] Width: 64, lr: 0.0001, lambda: 1000.0 ==> score: 0.500000
[46/108] Width: 64, lr: 0.0001, lambda: 10000.0 ==> score: 0.513393
[47/108] Width: 64, lr: 0.0001, lambda: 100000.0 ==> score: 0.486607
[48/108] Width: 64, lr: 0.0001, lambda: 0.0 ==> score: 0.767857
[49/108] Width: 64, lr: 0.001, lambda: 1e-05 ==> score: 0.959821
[50/108] Width: 64, lr: 0.001, lambda: 0.0001 ==> score: 0.968750
[51/108] Width: 64, lr: 0.001, lambda: 0.001 ==> score: 0.941964
[52/108] Width: 64, lr: 0.001, lambda: 0.01 ==> score: 0.500000
[53/108] Width: 64, lr: 0.001, lambda: 0.1 ==> score: 0.459821
[54/108] Width: 64, lr: 0.001, lambda: 1.0 ==> score: 0.473214
[55/108] Width: 64, lr: 0.001, lambda: 10.0 ==> score: 0.473214
[56/108] Width: 64, lr: 0.001, lambda: 100.0 ==> score: 0.486607
[57/108] Width: 64, lr: 0.001, lambda: 1000.0 ==> score: 0.459821
[58/108] Width: 64, lr: 0.001, lambda: 10000.0 ==> score: 0.513393
[59/108] Width: 64, lr: 0.001, lambda: 100000.0 ==> score: 0.513393
[60/108] Width: 64, lr: 0.001, lambda: 0.0 ==> score: 0.941964
[61/108] Width: 64, lr: 0.01, lambda: 1e-05 ==> score: 0.513393
[62/108] Width: 64, lr: 0.01, lambda: 0.0001 ==> score: 0.473214
[63/108] Width: 64, lr: 0.01, lambda: 0.001 ==> score: 0.473214
[64/108] Width: 64, lr: 0.01, lambda: 0.01 ==> score: 0.500000
[65/108] Width: 64, lr: 0.01, lambda: 0.1 ==> score: 0.526786
[66/108] Width: 64, lr: 0.01, lambda: 1.0 ==> score: 0.500000
[67/108] Width: 64, lr: 0.01, lambda: 10.0 ==> score: 0.473214
[68/108] Width: 64, lr: 0.01, lambda: 100.0 ==> score: 0.500000
[69/108] Width: 64, lr: 0.01, lambda: 1000.0 ==> score: 0.500000
[70/108] Width: 64, lr: 0.01, lambda: 10000.0 ==> score: 0.500000
[71/108] Width: 64, lr: 0.01, lambda: 100000.0 ==> score: 0.473214
[72/108] Width: 64, lr: 0.01, lambda: 0.0 ==> score: 0.500000
[73/108] Width: 128, lr: 0.0001, lambda: 1e-05 ==> score: 0.732143
[74/108] Width: 128, lr: 0.0001, lambda: 0.0001 ==> score: 0.754464
[75/108] Width: 128, lr: 0.0001, lambda: 0.001 ==> score: 0.821429
[76/108] Width: 128, lr: 0.0001, lambda: 0.01 ==> score: 0.513393
[77/108] Width: 128, lr: 0.0001, lambda: 0.1 ==> score: 0.500000
[78/108] Width: 128, lr: 0.0001, lambda: 1.0 ==> score: 0.486607
[79/108] Width: 128, lr: 0.0001, lambda: 10.0 ==> score: 0.513393
[80/108] Width: 128, lr: 0.0001, lambda: 100.0 ==> score: 0.486607
[81/108] Width: 128, lr: 0.0001, lambda: 1000.0 ==> score: 0.513393
[82/108] Width: 128, lr: 0.0001, lambda: 10000.0 ==> score: 0.500000
[83/108] Width: 128, lr: 0.0001, lambda: 100000.0 ==> score: 0.486607
[84/108] Width: 128, lr: 0.0001, lambda: 0.0 ==> score: 0.785714
[85/108] Width: 128, lr: 0.001, lambda: 1e-05 ==> score: 0.915179
[86/108] Width: 128, lr: 0.001, lambda: 0.0001 ==> score: 0.803571
[87/108] Width: 128, lr: 0.001, lambda: 0.001 ==> score: 0.500000
[88/108] Width: 128, lr: 0.001, lambda: 0.01 ==> score: 0.513393
