X_train.shape == torch.Size([25400, 7])
Y_train.shape == torch.Size([25400, 1])
Empty orthant is orthant number 80
X_test.shape == torch.Size([128, 200, 7])
Y_test.shape == torch.Size([128, 200, 1])
Orthants neighboring the empty orthant are: [16, 64, 81, 82, 84, 88, 112]
X_empty_0.shape == torch.Size([100, 7])
X_empty_1.shape == torch.Size([100, 7])
Cross-validating across 108 models.

[1/108] Width: 32, lr: 0.0001, lambda: 1e-05 ==> score: 0.500000
[2/108] Width: 32, lr: 0.0001, lambda: 0.0001 ==> score: 0.656250
[3/108] Width: 32, lr: 0.0001, lambda: 0.001 ==> score: 0.495536
[4/108] Width: 32, lr: 0.0001, lambda: 0.01 ==> score: 0.500000
[5/108] Width: 32, lr: 0.0001, lambda: 0.1 ==> score: 0.486607
[6/108] Width: 32, lr: 0.0001, lambda: 1.0 ==> score: 0.486607
[7/108] Width: 32, lr: 0.0001, lambda: 10.0 ==> score: 0.513393
[8/108] Width: 32, lr: 0.0001, lambda: 100.0 ==> score: 0.486607
[9/108] Width: 32, lr: 0.0001, lambda: 1000.0 ==> score: 0.513393
[10/108] Width: 32, lr: 0.0001, lambda: 10000.0 ==> score: 0.486607
[11/108] Width: 32, lr: 0.0001, lambda: 100000.0 ==> score: 0.513393
[12/108] Width: 32, lr: 0.0001, lambda: 0.0 ==> score: 0.486607
[13/108] Width: 32, lr: 0.001, lambda: 1e-05 ==> score: 0.705357
[14/108] Width: 32, lr: 0.001, lambda: 0.0001 ==> score: 0.638393
[15/108] Width: 32, lr: 0.001, lambda: 0.001 ==> score: 0.790179
[16/108] Width: 32, lr: 0.001, lambda: 0.01 ==> score: 0.486607
[17/108] Width: 32, lr: 0.001, lambda: 0.1 ==> score: 0.486607
[18/108] Width: 32, lr: 0.001, lambda: 1.0 ==> score: 0.513393
[19/108] Width: 32, lr: 0.001, lambda: 10.0 ==> score: 0.500000
[20/108] Width: 32, lr: 0.001, lambda: 100.0 ==> score: 0.513393
[21/108] Width: 32, lr: 0.001, lambda: 1000.0 ==> score: 0.500000
[22/108] Width: 32, lr: 0.001, lambda: 10000.0 ==> score: 0.486607
[23/108] Width: 32, lr: 0.001, lambda: 100000.0 ==> score: 0.500000
[24/108] Width: 32, lr: 0.001, lambda: 0.0 ==> score: 0.691964
[25/108] Width: 32, lr: 0.01, lambda: 1e-05 ==> score: 0.696429
[26/108] Width: 32, lr: 0.01, lambda: 0.0001 ==> score: 0.776786
[27/108] Width: 32, lr: 0.01, lambda: 0.001 ==> score: 0.790179
[28/108] Width: 32, lr: 0.01, lambda: 0.01 ==> score: 0.513393
[29/108] Width: 32, lr: 0.01, lambda: 0.1 ==> score: 0.500000
[30/108] Width: 32, lr: 0.01, lambda: 1.0 ==> score: 0.473214
[31/108] Width: 32, lr: 0.01, lambda: 10.0 ==> score: 0.500000
[32/108] Width: 32, lr: 0.01, lambda: 100.0 ==> score: 0.500000
[33/108] Width: 32, lr: 0.01, lambda: 1000.0 ==> score: 0.513393
