X_train.shape == torch.Size([25400, 7])
Y_train.shape == torch.Size([25400, 1])
Empty orthant is orthant number 80
X_test.shape == torch.Size([128, 200, 7])
Y_test.shape == torch.Size([128, 200, 1])
Orthants neighboring the empty orthant are: [16, 64, 81, 82, 84, 88, 112]
X_empty_0.shape == torch.Size([100, 7])
X_empty_1.shape == torch.Size([100, 7])
Cross-validating across 108 models.

[1/108] Width: 16, lr: 0.0001, lambda: 1e-05 ==> score: 0.607143
[2/108] Width: 16, lr: 0.0001, lambda: 0.0001 ==> score: 0.357143
[3/108] Width: 16, lr: 0.0001, lambda: 0.001 ==> score: 0.486607
[4/108] Width: 16, lr: 0.0001, lambda: 0.01 ==> score: 0.486607
[5/108] Width: 16, lr: 0.0001, lambda: 0.1 ==> score: 0.459821
[6/108] Width: 16, lr: 0.0001, lambda: 1.0 ==> score: 0.513393
[7/108] Width: 16, lr: 0.0001, lambda: 10.0 ==> score: 0.500000
[8/108] Width: 16, lr: 0.0001, lambda: 100.0 ==> score: 0.500000
[9/108] Width: 16, lr: 0.0001, lambda: 1000.0 ==> score: 0.486607
[10/108] Width: 16, lr: 0.0001, lambda: 10000.0 ==> score: 0.500000
[11/108] Width: 16, lr: 0.0001, lambda: 100000.0 ==> score: 0.526786
[12/108] Width: 16, lr: 0.0001, lambda: 0.0 ==> score: 0.486607
[13/108] Width: 16, lr: 0.001, lambda: 1e-05 ==> score: 0.803571
[14/108] Width: 16, lr: 0.001, lambda: 0.0001 ==> score: 0.513393
[15/108] Width: 16, lr: 0.001, lambda: 0.001 ==> score: 0.526786
[16/108] Width: 16, lr: 0.001, lambda: 0.01 ==> score: 0.486607
[17/108] Width: 16, lr: 0.001, lambda: 0.1 ==> score: 0.486607
[18/108] Width: 16, lr: 0.001, lambda: 1.0 ==> score: 0.526786
[19/108] Width: 16, lr: 0.001, lambda: 10.0 ==> score: 0.473214
[20/108] Width: 16, lr: 0.001, lambda: 100.0 ==> score: 0.486607
[21/108] Width: 16, lr: 0.001, lambda: 1000.0 ==> score: 0.500000
[22/108] Width: 16, lr: 0.001, lambda: 10000.0 ==> score: 0.486607
[23/108] Width: 16, lr: 0.001, lambda: 100000.0 ==> score: 0.500000
[24/108] Width: 16, lr: 0.001, lambda: 0.0 ==> score: 0.772321
[25/108] Width: 16, lr: 0.01, lambda: 1e-05 ==> score: 0.486607
[26/108] Width: 16, lr: 0.01, lambda: 0.0001 ==> score: 0.486607
[27/108] Width: 16, lr: 0.01, lambda: 0.001 ==> score: 0.486607
[28/108] Width: 16, lr: 0.01, lambda: 0.01 ==> score: 0.500000
[29/108] Width: 16, lr: 0.01, lambda: 0.1 ==> score: 0.513393
[30/108] Width: 16, lr: 0.01, lambda: 1.0 ==> score: 0.513393
[31/108] Width: 16, lr: 0.01, lambda: 10.0 ==> score: 0.486607
[32/108] Width: 16, lr: 0.01, lambda: 100.0 ==> score: 0.486607
[33/108] Width: 16, lr: 0.01, lambda: 1000.0 ==> score: 0.459821
