X_train.shape == torch.Size([25400, 7])
Y_train.shape == torch.Size([25400, 1])
Empty orthant is orthant number 99
X_test.shape == torch.Size([128, 200, 7])
Y_test.shape == torch.Size([128, 200, 1])
Orthants neighboring the empty orthant are: [35, 67, 97, 98, 103, 107, 115]
X_empty_0.shape == torch.Size([100, 7])
X_empty_1.shape == torch.Size([100, 7])
Cross-validating across 108 models.

[1/108] Width: 32, lr: 0.0001, lambda: 1e-05 ==> score: 0.500000
[2/108] Width: 32, lr: 0.0001, lambda: 0.0001 ==> score: 0.513393
[3/108] Width: 32, lr: 0.0001, lambda: 0.001 ==> score: 0.500000
[4/108] Width: 32, lr: 0.0001, lambda: 0.01 ==> score: 0.526786
[5/108] Width: 32, lr: 0.0001, lambda: 0.1 ==> score: 0.500000
[6/108] Width: 32, lr: 0.0001, lambda: 1.0 ==> score: 0.500000
[7/108] Width: 32, lr: 0.0001, lambda: 10.0 ==> score: 0.486607
[8/108] Width: 32, lr: 0.0001, lambda: 100.0 ==> score: 0.526786
[9/108] Width: 32, lr: 0.0001, lambda: 1000.0 ==> score: 0.526786
[10/108] Width: 32, lr: 0.0001, lambda: 10000.0 ==> score: 0.500000
[11/108] Width: 32, lr: 0.0001, lambda: 100000.0 ==> score: 0.513393
[12/108] Width: 32, lr: 0.0001, lambda: 0.0 ==> score: 0.441964
[13/108] Width: 32, lr: 0.001, lambda: 1e-05 ==> score: 0.638393
[14/108] Width: 32, lr: 0.001, lambda: 0.0001 ==> score: 0.500000
[15/108] Width: 32, lr: 0.001, lambda: 0.001 ==> score: 0.513393
[16/108] Width: 32, lr: 0.001, lambda: 0.01 ==> score: 0.513393
[17/108] Width: 32, lr: 0.001, lambda: 0.1 ==> score: 0.500000
[18/108] Width: 32, lr: 0.001, lambda: 1.0 ==> score: 0.486607
[19/108] Width: 32, lr: 0.001, lambda: 10.0 ==> score: 0.500000
[20/108] Width: 32, lr: 0.001, lambda: 100.0 ==> score: 0.486607
[21/108] Width: 32, lr: 0.001, lambda: 1000.0 ==> score: 0.473214
[22/108] Width: 32, lr: 0.001, lambda: 10000.0 ==> score: 0.513393
[23/108] Width: 32, lr: 0.001, lambda: 100000.0 ==> score: 0.500000
[24/108] Width: 32, lr: 0.001, lambda: 0.0 ==> score: 0.495536
[25/108] Width: 32, lr: 0.01, lambda: 1e-05 ==> score: 0.473214
[26/108] Width: 32, lr: 0.01, lambda: 0.0001 ==> score: 0.500000
[27/108] Width: 32, lr: 0.01, lambda: 0.001 ==> score: 0.513393
[28/108] Width: 32, lr: 0.01, lambda: 0.01 ==> score: 0.500000
[29/108] Width: 32, lr: 0.01, lambda: 0.1 ==> score: 0.486607
[30/108] Width: 32, lr: 0.01, lambda: 1.0 ==> score: 0.513393
[31/108] Width: 32, lr: 0.01, lambda: 10.0 ==> score: 0.513393
[32/108] Width: 32, lr: 0.01, lambda: 100.0 ==> score: 0.486607
[33/108] Width: 32, lr: 0.01, lambda: 1000.0 ==> score: 0.526786
[34/108] Width: 32, lr: 0.01, lambda: 10000.0 ==> score: 0.500000
[35/108] Width: 32, lr: 0.01, lambda: 100000.0 ==> score: 0.486607
[36/108] Width: 32, lr: 0.01, lambda: 0.0 ==> score: 0.500000
[37/108] Width: 64, lr: 0.0001, lambda: 1e-05 ==> score: 0.473214
[38/108] Width: 64, lr: 0.0001, lambda: 0.0001 ==> score: 0.513393
[39/108] Width: 64, lr: 0.0001, lambda: 0.001 ==> score: 0.500000
[40/108] Width: 64, lr: 0.0001, lambda: 0.01 ==> score: 0.486607
[41/108] Width: 64, lr: 0.0001, lambda: 0.1 ==> score: 0.486607
[42/108] Width: 64, lr: 0.0001, lambda: 1.0 ==> score: 0.500000
[43/108] Width: 64, lr: 0.0001, lambda: 10.0 ==> score: 0.486607
[44/108] Width: 64, lr: 0.0001, lambda: 100.0 ==> score: 0.513393
[45/108] Width: 64, lr: 0.0001, lambda: 1000.0 ==> score: 0.513393
[46/108] Width: 64, lr: 0.0001, lambda: 10000.0 ==> score: 0.500000
[47/108] Width: 64, lr: 0.0001, lambda: 100000.0 ==> score: 0.526786
[48/108] Width: 64, lr: 0.0001, lambda: 0.0 ==> score: 0.500000
[49/108] Width: 64, lr: 0.001, lambda: 1e-05 ==> score: 0.709821
[50/108] Width: 64, lr: 0.001, lambda: 0.0001 ==> score: 0.415179
[51/108] Width: 64, lr: 0.001, lambda: 0.001 ==> score: 0.513393
[52/108] Width: 64, lr: 0.001, lambda: 0.01 ==> score: 0.473214
[53/108] Width: 64, lr: 0.001, lambda: 0.1 ==> score: 0.486607
[54/108] Width: 64, lr: 0.001, lambda: 1.0 ==> score: 0.486607
[55/108] Width: 64, lr: 0.001, lambda: 10.0 ==> score: 0.513393
[56/108] Width: 64, lr: 0.001, lambda: 100.0 ==> score: 0.473214
[57/108] Width: 64, lr: 0.001, lambda: 1000.0 ==> score: 0.486607
[58/108] Width: 64, lr: 0.001, lambda: 10000.0 ==> score: 0.486607
[59/108] Width: 64, lr: 0.001, lambda: 100000.0 ==> score: 0.500000
[60/108] Width: 64, lr: 0.001, lambda: 0.0 ==> score: 0.415179
[61/108] Width: 64, lr: 0.01, lambda: 1e-05 ==> score: 0.513393
[62/108] Width: 64, lr: 0.01, lambda: 0.0001 ==> score: 0.486607
[63/108] Width: 64, lr: 0.01, lambda: 0.001 ==> score: 0.540179
[64/108] Width: 64, lr: 0.01, lambda: 0.01 ==> score: 0.513393
[65/108] Width: 64, lr: 0.01, lambda: 0.1 ==> score: 0.486607
[66/108] Width: 64, lr: 0.01, lambda: 1.0 ==> score: 0.486607
[67/108] Width: 64, lr: 0.01, lambda: 10.0 ==> score: 0.473214
[68/108] Width: 64, lr: 0.01, lambda: 100.0 ==> score: 0.486607
[69/108] Width: 64, lr: 0.01, lambda: 1000.0 ==> score: 0.500000
[70/108] Width: 64, lr: 0.01, lambda: 10000.0 ==> score: 0.540179
[71/108] Width: 64, lr: 0.01, lambda: 100000.0 ==> score: 0.500000
[72/108] Width: 64, lr: 0.01, lambda: 0.0 ==> score: 0.500000
[73/108] Width: 128, lr: 0.0001, lambda: 1e-05 ==> score: 0.482143
[74/108] Width: 128, lr: 0.0001, lambda: 0.0001 ==> score: 0.486607
[75/108] Width: 128, lr: 0.0001, lambda: 0.001 ==> score: 0.500000
[76/108] Width: 128, lr: 0.0001, lambda: 0.01 ==> score: 0.500000
[77/108] Width: 128, lr: 0.0001, lambda: 0.1 ==> score: 0.473214
[78/108] Width: 128, lr: 0.0001, lambda: 1.0 ==> score: 0.459821
[79/108] Width: 128, lr: 0.0001, lambda: 10.0 ==> score: 0.500000
[80/108] Width: 128, lr: 0.0001, lambda: 100.0 ==> score: 0.500000
[81/108] Width: 128, lr: 0.0001, lambda: 1000.0 ==> score: 0.486607
[82/108] Width: 128, lr: 0.0001, lambda: 10000.0 ==> score: 0.500000
[83/108] Width: 128, lr: 0.0001, lambda: 100000.0 ==> score: 0.500000
[84/108] Width: 128, lr: 0.0001, lambda: 0.0 ==> score: 0.500000
[85/108] Width: 128, lr: 0.001, lambda: 1e-05 ==> score: 0.419643
[86/108] Width: 128, lr: 0.001, lambda: 0.0001 ==> score: 0.486607
[87/108] Width: 128, lr: 0.001, lambda: 0.001 ==> score: 0.500000
[88/108] Width: 128, lr: 0.001, lambda: 0.01 ==> score: 0.473214
